信号,调制方式,信号带宽,载波频率,信号功率,信噪比,干扰,干扰方式,干扰带宽,干扰频率,干扰功率,误码率
信号8,7,2000,40,20.9969642,5,干扰2524,2,0,39.48,10.4969642,0.10385
信号8,7,2000,40,20.9969642,5,干扰2525,2,0,39.48,9.996964202,0.06404
信号8,7,2000,40,20.9969642,5,干扰2526,2,0,39.48,9.496964202,0.03621
信号8,7,2000,40,20.9969642,5,干扰2527,2,0,39.48,8.996964202,0.02053
信号8,7,2000,40,20.9969642,5,干扰2528,2,0,39.48,8.496964202,0.01137
信号8,7,2000,40,20.9969642,5,干扰2529,2,0,39.48,7.996964202,0.00643
信号8,7,2000,40,20.9969642,5,干扰2530,2,0,39.48,7.496964202,0.00283
信号8,7,2000,40,20.9969642,5,干扰2531,2,0,39.48,6.996964202,0.0017
信号8,7,2000,40,20.9969642,5,干扰2532,2,0,39.48,6.496964202,0.00091
信号8,7,2000,40,20.9969642,5,干扰2533,2,0,39.48,5.996964202,0.0005
信号8,7,2000,40,20.9969642,5,干扰2534,2,0,39.48,5.496964202,0.00024
信号8,7,2000,40,20.9969642,5,干扰2535,2,0,39.48,4.996964202,0.00013
信号8,7,2000,40,20.9969642,5,干扰2536,2,0,39.48,4.496964202,5.00E-05
信号8,7,2000,40,20.9969642,5,干扰2537,2,0,39.48,3.996964202,1.00E-05
信号8,7,2000,40,20.9969642,5,干扰2538,2,0,39.48,3.496964202,0
信号8,7,2000,40,20.9969642,5,干扰2539,2,0,39.48,2.996964202,0
信号8,7,2000,40,20.9969642,5,干扰2540,2,0,39.48,2.496964202,0
信号8,7,2000,40,20.9969642,5,干扰2541,2,0,39.48,1.996964202,0
信号8,7,2000,40,20.9969642,5,干扰2542,2,0,39.48,1.496964202,1.00E-05
信号8,7,2000,40,20.9969642,5,干扰2543,2,0,39.48,0.996964202,0
信号8,7,2000,40,20.9969642,5,干扰2544,2,0,39.56,15.9969642,0.8804
信号8,7,2000,40,20.9969642,5,干扰2545,2,0,39.56,15.4969642,0.87466
信号8,7,2000,40,20.9969642,5,干扰2546,2,0,39.56,14.9969642,0.86705
信号8,7,2000,40,20.9969642,5,干扰2547,2,0,39.56,14.4969642,0.85729
信号8,7,2000,40,20.9969642,5,干扰2548,2,0,39.56,13.9969642,0.84706
信号8,7,2000,40,20.9969642,5,干扰2549,2,0,39.56,13.4969642,0.83208
信号8,7,2000,40,20.9969642,5,干扰2550,2,0,39.56,12.9969642,0.80448
信号8,7,2000,40,20.9969642,5,干扰2551,2,0,39.56,12.4969642,0.76119
信号8,7,2000,40,20.9969642,5,干扰2552,2,0,39.56,11.9969642,0.70228
信号8,7,2000,40,20.9969642,5,干扰2553,2,0,39.56,11.4969642,0.62179
信号8,7,2000,40,20.9969642,5,干扰2554,2,0,39.56,10.9969642,0.52653
信号8,7,2000,40,20.9969642,5,干扰2555,2,0,39.56,10.4969642,0.42535
信号8,7,2000,40,20.9969642,5,干扰2556,2,0,39.56,9.996964202,0.32039
信号8,7,2000,40,20.9969642,5,干扰2557,2,0,39.56,9.496964202,0.22374
信号8,7,2000,40,20.9969642,5,干扰2558,2,0,39.56,8.996964202,0.15237
信号8,7,2000,40,20.9969642,5,干扰2559,2,0,39.56,8.496964202,0.09639
信号8,7,2000,40,20.9969642,5,干扰2560,2,0,39.56,7.996964202,0.0607
信号8,7,2000,40,20.9969642,5,干扰2561,2,0,39.56,7.496964202,0.03157
信号8,7,2000,40,20.9969642,5,干扰2562,2,0,39.56,6.996964202,0.01853
信号8,7,2000,40,20.9969642,5,干扰2563,2,0,39.56,6.496964202,0.00916
信号8,7,2000,40,20.9969642,5,干扰2564,2,0,39.56,5.996964202,0.00525
信号8,7,2000,40,20.9969642,5,干扰2565,2,0,39.56,5.496964202,0.00275
信号8,7,2000,40,20.9969642,5,干扰2566,2,0,39.56,4.996964202,0.00145
信号8,7,2000,40,20.9969642,5,干扰2567,2,0,39.56,4.496964202,0.00066
信号8,7,2000,40,20.9969642,5,干扰2568,2,0,39.56,3.996964202,0.00041
信号8,7,2000,40,20.9969642,5,干扰2569,2,0,39.56,3.496964202,0.0002
信号8,7,2000,40,20.9969642,5,干扰2570,2,0,39.56,2.996964202,0.00011
信号8,7,2000,40,20.9969642,5,干扰2571,2,0,39.56,2.496964202,2.00E-05
信号8,7,2000,40,20.9969642,5,干扰2572,2,0,39.56,1.996964202,6.00E-05
信号8,7,2000,40,20.9969642,5,干扰2573,2,0,39.56,1.496964202,2.00E-05
信号8,7,2000,40,20.9969642,5,干扰2574,2,0,39.56,0.996964202,1.00E-05
信号8,7,2000,40,20.9969642,5,干扰2575,2,0,39.64,15.9969642,0.89002
信号8,7,2000,40,20.9969642,5,干扰2576,2,0,39.64,15.4969642,0.88639
信号8,7,2000,40,20.9969642,5,干扰2577,2,0,39.64,14.9969642,0.87891
信号8,7,2000,40,20.9969642,5,干扰2578,2,0,39.64,14.4969642,0.87283
信号8,7,2000,40,20.9969642,5,干扰2579,2,0,39.64,13.9969642,0.86463
信号8,7,2000,40,20.9969642,5,干扰2580,2,0,39.64,13.4969642,0.85688
信号8,7,2000,40,20.9969642,5,干扰2581,2,0,39.64,12.9969642,0.84655
信号8,7,2000,40,20.9969642,5,干扰2582,2,0,39.64,12.4969642,0.8307
信号8,7,2000,40,20.9969642,5,干扰2583,2,0,39.64,11.9969642,0.80101
信号8,7,2000,40,20.9969642,5,干扰2584,2,0,39.64,11.4969642,0.75718
信号8,7,2000,40,20.9969642,5,干扰2585,2,0,39.64,10.9969642,0.69369
信号8,7,2000,40,20.9969642,5,干扰2586,2,0,39.64,10.4969642,0.61433
信号8,7,2000,40,20.9969642,5,干扰2587,2,0,39.64,9.996964202,0.51649
信号8,7,2000,40,20.9969642,5,干扰2588,2,0,39.64,9.496964202,0.41148
信号8,7,2000,40,20.9969642,5,干扰2589,2,0,39.64,8.996964202,0.30897
信号8,7,2000,40,20.9969642,5,干扰2590,2,0,39.64,8.496964202,0.2213
信号8,7,2000,40,20.9969642,5,干扰2591,2,0,39.64,7.996964202,0.14812
信号8,7,2000,40,20.9969642,5,干扰2592,2,0,39.64,7.496964202,0.08965
信号8,7,2000,40,20.9969642,5,干扰2593,2,0,39.64,6.996964202,0.055
信号8,7,2000,40,20.9969642,5,干扰2594,2,0,39.64,6.496964202,0.03062
信号8,7,2000,40,20.9969642,5,干扰2595,2,0,39.64,5.996964202,0.01797
信号8,7,2000,40,20.9969642,5,干扰2596,2,0,39.64,5.496964202,0.00922
信号8,7,2000,40,20.9969642,5,干扰2597,2,0,39.64,4.996964202,0.00468
信号8,7,2000,40,20.9969642,5,干扰2598,2,0,39.64,4.496964202,0.00238
信号8,7,2000,40,20.9969642,5,干扰2599,2,0,39.64,3.996964202,0.00135
信号8,7,2000,40,20.9969642,5,干扰2600,2,0,39.64,3.496964202,0.00059
信号8,7,2000,40,20.9969642,5,干扰2601,2,0,39.64,2.996964202,0.00044
信号8,7,2000,40,20.9969642,5,干扰2602,2,0,39.64,2.496964202,0.00018
信号8,7,2000,40,20.9969642,5,干扰2603,2,0,39.64,1.996964202,0.00015
信号8,7,2000,40,20.9969642,5,干扰2604,2,0,39.64,1.496964202,5.00E-05
信号8,7,2000,40,20.9969642,5,干扰2605,2,0,39.64,0.996964202,4.00E-05
信号8,7,2000,40,20.9969642,5,干扰2606,2,0,39.72,15.9969642,0.89505
信号8,7,2000,40,20.9969642,5,干扰2607,2,0,39.72,15.4969642,0.88959
信号8,7,2000,40,20.9969642,5,干扰2608,2,0,39.72,14.9969642,0.88449
信号8,7,2000,40,20.9969642,5,干扰2609,2,0,39.72,14.4969642,0.87897
信号8,7,2000,40,20.9969642,5,干扰2610,2,0,39.72,13.9969642,0.8718
信号8,7,2000,40,20.9969642,5,干扰2611,2,0,39.72,13.4969642,0.86655
信号8,7,2000,40,20.9969642,5,干扰2612,2,0,39.72,12.9969642,0.85877
信号8,7,2000,40,20.9969642,5,干扰2613,2,0,39.72,12.4969642,0.84609
信号8,7,2000,40,20.9969642,5,干扰2614,2,0,39.72,11.9969642,0.82698
信号8,7,2000,40,20.9969642,5,干扰2615,2,0,39.72,11.4969642,0.79933
信号8,7,2000,40,20.9969642,5,干扰2616,2,0,39.72,10.9969642,0.75187
信号8,7,2000,40,20.9969642,5,干扰2617,2,0,39.72,10.4969642,0.69217
信号8,7,2000,40,20.9969642,5,干扰2618,2,0,39.72,9.996964202,0.61103
信号8,7,2000,40,20.9969642,5,干扰2619,2,0,39.72,9.496964202,0.5138
信号8,7,2000,40,20.9969642,5,干扰2620,2,0,39.72,8.996964202,0.41034
信号8,7,2000,40,20.9969642,5,干扰2621,2,0,39.72,8.496964202,0.30838
信号8,7,2000,40,20.9969642,5,干扰2622,2,0,39.72,7.996964202,0.21762
信号8,7,2000,40,20.9969642,5,干扰2623,2,0,39.72,7.496964202,0.13869
信号8,7,2000,40,20.9969642,5,干扰2624,2,0,39.72,6.996964202,0.09038
信号8,7,2000,40,20.9969642,5,干扰2625,2,0,39.72,6.496964202,0.05267
信号8,7,2000,40,20.9969642,5,干扰2626,2,0,39.72,5.996964202,0.0297
信号8,7,2000,40,20.9969642,5,干扰2627,2,0,39.72,5.496964202,0.01714
信号8,7,2000,40,20.9969642,5,干扰2628,2,0,39.72,4.996964202,0.00904
信号8,7,2000,40,20.9969642,5,干扰2629,2,0,39.72,4.496964202,0.00466
信号8,7,2000,40,20.9969642,5,干扰2630,2,0,39.72,3.996964202,0.00248
信号8,7,2000,40,20.9969642,5,干扰2631,2,0,39.72,3.496964202,0.00132
信号8,7,2000,40,20.9969642,5,干扰2632,2,0,39.72,2.996964202,0.00074
信号8,7,2000,40,20.9969642,5,干扰2633,2,0,39.72,2.496964202,0.00028
信号8,7,2000,40,20.9969642,5,干扰2634,2,0,39.72,1.996964202,0.00013
信号8,7,2000,40,20.9969642,5,干扰2635,2,0,39.72,1.496964202,7.00E-05
信号8,7,2000,40,20.9969642,5,干扰2636,2,0,39.72,0.996964202,2.00E-05
信号8,7,2000,40,20.9969642,5,干扰2637,2,0,39.8,15.9969642,0.89093
信号8,7,2000,40,20.9969642,5,干扰2638,2,0,39.8,15.4969642,0.88899
信号8,7,2000,40,20.9969642,5,干扰2639,2,0,39.8,14.9969642,0.88627
信号8,7,2000,40,20.9969642,5,干扰2640,2,0,39.8,14.4969642,0.88159
信号8,7,2000,40,20.9969642,5,干扰2641,2,0,39.8,13.9969642,0.8778
信号8,7,2000,40,20.9969642,5,干扰2642,2,0,39.8,13.4969642,0.87072
信号8,7,2000,40,20.9969642,5,干扰2643,2,0,39.8,12.9969642,0.86164
信号8,7,2000,40,20.9969642,5,干扰2644,2,0,39.8,12.4969642,0.85025
信号8,7,2000,40,20.9969642,5,干扰2645,2,0,39.8,11.9969642,0.83574
信号8,7,2000,40,20.9969642,5,干扰2646,2,0,39.8,11.4969642,0.81423
信号8,7,2000,40,20.9969642,5,干扰2647,2,0,39.8,10.9969642,0.77728
信号8,7,2000,40,20.9969642,5,干扰2648,2,0,39.8,10.4969642,0.72171
信号8,7,2000,40,20.9969642,5,干扰2649,2,0,39.8,9.996964202,0.64553
信号8,7,2000,40,20.9969642,5,干扰2650,2,0,39.8,9.496964202,0.55586
信号8,7,2000,40,20.9969642,5,干扰2651,2,0,39.8,8.996964202,0.45231
信号8,7,2000,40,20.9969642,5,干扰2652,2,0,39.8,8.496964202,0.34614
信号8,7,2000,40,20.9969642,5,干扰2653,2,0,39.8,7.996964202,0.25156
信号8,7,2000,40,20.9969642,5,干扰2654,2,0,39.8,7.496964202,0.16676
信号8,7,2000,40,20.9969642,5,干扰2655,2,0,39.8,6.996964202,0.10865
信号8,7,2000,40,20.9969642,5,干扰2656,2,0,39.8,6.496964202,0.06526
信号8,7,2000,40,20.9969642,5,干扰2657,2,0,39.8,5.996964202,0.03791
信号8,7,2000,40,20.9969642,5,干扰2658,2,0,39.8,5.496964202,0.02171
信号8,7,2000,40,20.9969642,5,干扰2659,2,0,39.8,4.996964202,0.01147
信号8,7,2000,40,20.9969642,5,干扰2660,2,0,39.8,4.496964202,0.0062
信号8,7,2000,40,20.9969642,5,干扰2661,2,0,39.8,3.996964202,0.00327
信号8,7,2000,40,20.9969642,5,干扰2662,2,0,39.8,3.496964202,0.00182
信号8,7,2000,40,20.9969642,5,干扰2663,2,0,39.8,2.996964202,0.00084
信号8,7,2000,40,20.9969642,5,干扰2664,2,0,39.8,2.496964202,0.00043
信号8,7,2000,40,20.9969642,5,干扰2665,2,0,39.8,1.996964202,0.00023
信号8,7,2000,40,20.9969642,5,干扰2666,2,0,39.8,1.496964202,8.00E-05
信号8,7,2000,40,20.9969642,5,干扰2667,2,0,39.8,0.996964202,4.00E-05
信号8,7,2000,40,20.9969642,5,干扰2668,2,0,39.88,15.9969642,0.89759
信号8,7,2000,40,20.9969642,5,干扰2669,2,0,39.88,15.4969642,0.89037
信号8,7,2000,40,20.9969642,5,干扰2670,2,0,39.88,14.9969642,0.88479
信号8,7,2000,40,20.9969642,5,干扰2671,2,0,39.88,14.4969642,0.87997
信号8,7,2000,40,20.9969642,5,干扰2672,2,0,39.88,13.9969642,0.87449
信号8,7,2000,40,20.9969642,5,干扰2673,2,0,39.88,13.4969642,0.86609
信号8,7,2000,40,20.9969642,5,干扰2674,2,0,39.88,12.9969642,0.86003
信号8,7,2000,40,20.9969642,5,干扰2675,2,0,39.88,12.4969642,0.85053
信号8,7,2000,40,20.9969642,5,干扰2676,2,0,39.88,11.9969642,0.83459
信号8,7,2000,40,20.9969642,5,干扰2677,2,0,39.88,11.4969642,0.80984
信号8,7,2000,40,20.9969642,5,干扰2678,2,0,39.88,10.9969642,0.77085
信号8,7,2000,40,20.9969642,5,干扰2679,2,0,39.88,10.4969642,0.71798
信号8,7,2000,40,20.9969642,5,干扰2680,2,0,39.88,9.996964202,0.64013
信号8,7,2000,40,20.9969642,5,干扰2681,2,0,39.88,9.496964202,0.54642
信号8,7,2000,40,20.9969642,5,干扰2682,2,0,39.88,8.996964202,0.44428
信号8,7,2000,40,20.9969642,5,干扰2683,2,0,39.88,8.496964202,0.34153
信号8,7,2000,40,20.9969642,5,干扰2684,2,0,39.88,7.996964202,0.24856
信号8,7,2000,40,20.9969642,5,干扰2685,2,0,39.88,7.496964202,0.16029
信号8,7,2000,40,20.9969642,5,干扰2686,2,0,39.88,6.996964202,0.1052
信号8,7,2000,40,20.9969642,5,干扰2687,2,0,39.88,6.496964202,0.06385
信号8,7,2000,40,20.9969642,5,干扰2688,2,0,39.88,5.996964202,0.03684
信号8,7,2000,40,20.9969642,5,干扰2689,2,0,39.88,5.496964202,0.02121
信号8,7,2000,40,20.9969642,5,干扰2690,2,0,39.88,4.996964202,0.01141
信号8,7,2000,40,20.9969642,5,干扰2691,2,0,39.88,4.496964202,0.00581
信号8,7,2000,40,20.9969642,5,干扰2692,2,0,39.88,3.996964202,0.00304
信号8,7,2000,40,20.9969642,5,干扰2693,2,0,39.88,3.496964202,0.00179
信号8,7,2000,40,20.9969642,5,干扰2694,2,0,39.88,2.996964202,0.00095
信号8,7,2000,40,20.9969642,5,干扰2695,2,0,39.88,2.496964202,0.00035
信号8,7,2000,40,20.9969642,5,干扰2696,2,0,39.88,1.996964202,0.00027
信号8,7,2000,40,20.9969642,5,干扰2697,2,0,39.88,1.496964202,0.00015
信号8,7,2000,40,20.9969642,5,干扰2698,2,0,39.88,0.996964202,9.00E-05
信号8,7,2000,40,20.9969642,5,干扰2699,2,0,39.96,15.9969642,0.89423
信号8,7,2000,40,20.9969642,5,干扰2700,2,0,39.96,15.4969642,0.88912
信号8,7,2000,40,20.9969642,5,干扰2701,2,0,39.96,14.9969642,0.88519
信号8,7,2000,40,20.9969642,5,干扰2702,2,0,39.96,14.4969642,0.87941
信号8,7,2000,40,20.9969642,5,干扰2703,2,0,39.96,13.9969642,0.87238
信号8,7,2000,40,20.9969642,5,干扰2704,2,0,39.96,13.4969642,0.86674
信号8,7,2000,40,20.9969642,5,干扰2705,2,0,39.96,12.9969642,0.85868
信号8,7,2000,40,20.9969642,5,干扰2706,2,0,39.96,12.4969642,0.84888
信号8,7,2000,40,20.9969642,5,干扰2707,2,0,39.96,11.9969642,0.83123
信号8,7,2000,40,20.9969642,5,干扰2708,2,0,39.96,11.4969642,0.80435
信号8,7,2000,40,20.9969642,5,干扰2709,2,0,39.96,10.9969642,0.76284
信号8,7,2000,40,20.9969642,5,干扰2710,2,0,39.96,10.4969642,0.70124
信号8,7,2000,40,20.9969642,5,干扰2711,2,0,39.96,9.996964202,0.61956
信号8,7,2000,40,20.9969642,5,干扰2712,2,0,39.96,9.496964202,0.52421
信号8,7,2000,40,20.9969642,5,干扰2713,2,0,39.96,8.996964202,0.42355
信号8,7,2000,40,20.9969642,5,干扰2714,2,0,39.96,8.496964202,0.32195
信号8,7,2000,40,20.9969642,5,干扰2715,2,0,39.96,7.996964202,0.22767
信号8,7,2000,40,20.9969642,5,干扰2716,2,0,39.96,7.496964202,0.14859
信号8,7,2000,40,20.9969642,5,干扰2717,2,0,39.96,6.996964202,0.09424
